name,author,isbn,urls,passwds
大屠杀：根源、历史与余波,戴维·M·克罗,9787208125438,",https://pan.baidu.com/s/1Fnqsw6XhZFwaYal_wJWe6g,https://sobooks.ctfile.com/dir/14804066-34414384-6d0bce/","g433,,"
道德浪女,朵思.伊斯頓,9789869594561,",https://pan.baidu.com/s/1cMdQfb3wZ0fWQ-g4_9gC7w,https://sobooks.ctfile.com/dir/14804066-34414390-f71119/","u8at,,"
远离迷茫，从学会赚钱开始,曾鹏宇,9787505745513,",https://pan.baidu.com/s/1SXb0vr8Dw5BleTW6fXL0Fg,https://sobooks.ctfile.com/dir/14804066-34414372-9edc7c/","0o33,,"
文学、通俗文化和社会,利奥・洛文塔尔,9787300148496,",https://pan.baidu.com/s/1SL0RYMLq342vGW6w6khxaQ,https://sobooks.ctfile.com/dir/14804066-34413946-1ee356/","9k5v,,"
推理竞技场,深水黎一郎,9787513334723,",https://pan.baidu.com/s/1JuVpP1QewFxDq6j5-3u0zw,https://sobooks.ctfile.com/dir/14804066-34414360-c49f3e/","n4qp,,"
如何管理自己,史蒂芬・柯维,9787515342795,",https://pan.baidu.com/s/1hE4IZIqX8UknbEuxEG4OLA,https://sobooks.ctfile.com/dir/14804066-34414342-3f5c79/","f7rv,,"
少女，请回答,张晓晗,9787201141503,",https://pan.baidu.com/s/1Aqfa9k4I9ZgY5bvcoLFLow,https://sobooks.ctfile.com/dir/14804066-34413943-ef8f2c/","uonk,,"
蒋勋说红楼梦（修订版）,蒋勋,9787542650597,",https://pan.baidu.com/s/1x0DriYGLzNELInNab-ruvQ,https://sobooks.ctfile.com/dir/14804066-34403496-0a356b/","003k,,"
宇宙从何而来,傅渥成,9787535798091,",https://pan.baidu.com/s/1MGWIecc1n6SgN4CUcNiG2Q,https://sobooks.ctfile.com/dir/14804066-34413474-3cafb1/","dmb8,,"
房奴,戴维・戴恩,9787532780310,",https://pan.baidu.com/s/1ImKJeTmfNOZ5KtxCBPF1bw,https://sobooks.ctfile.com/dir/14804066-34403487-f2403b/","wswo,,"
垂帘听政,向斯,9787020129164,",https://pan.baidu.com/s/1qldyVzuyvtu02Yfv_D1hpQ,https://sobooks.ctfile.com/dir/14804066-34403481-f522cc/","nths,,"
莎士比亚喜剧悲剧全集（套装共6册）,威廉・莎士比亚,9787201122427,",https://pan.baidu.com/s/1sKJ_NBpH4-iS62aFVQ5LNg,https://sobooks.ctfile.com/dir/14804066-34403460-01546b/","26l3,,"
心理学经典必读系列（套装共5册）,西格蒙德・弗洛伊德,9786032699610,",https://pan.baidu.com/s/1LB0So9KEfofenKdv9scnmg,https://sobooks.ctfile.com/dir/14804066-34403466-78a8f0/","7tk3,,"
齐民要术（全本全注全译）,贾思勰,9787101107654,",https://pan.baidu.com/s/1ob2evsUY_mwWr98cQhYClA,https://sobooks.ctfile.com/dir/14804066-34397888-a8288a/","qjd6,,"
风味人间,陈晓卿,9787508697987,",https://pan.baidu.com/s/1q8ZY23A3BsPB0m9GgNpY4Q,https://sobooks.ctfile.com/dir/14804066-34397885-10b878/","hy9e,,"
刘震云经典文集,刘震云,9787186086127,",https://pan.baidu.com/s/1pdrkTuO3_DHONHrHakCtCQ,https://sobooks.ctfile.com/dir/14804066-34397882-01ac3c/","7ym7,,"
不敢懈怠,纳尔逊・曼德拉,9787305214035,",https://pan.baidu.com/s/1r4XJ4-1e2CVNn5mM2eKhgA,https://sobooks.ctfile.com/dir/14804066-34397879-d41064/","fxwk,,"
亲和力,古宫昇,9787516820315,",https://pan.baidu.com/s/1pCmkU3Cp0-xmaa36eT1NPA,https://sobooks.ctfile.com/dir/14804066-34397873-41910c/","l8rr,,"
不懂员工激励，如何做管理,肖祥银,9787513914642,",https://pan.baidu.com/s/1xmcaKzxAcV2bm5Y3Fn0ShQ,https://sobooks.ctfile.com/dir/14804066-34397870-ea28aa/","fa5i,,"
电影是什么？,安德烈・巴赞,9787100125147,",https://pan.baidu.com/s/108BnqKTMPDnZbdz23_LdBA,https://sobooks.ctfile.com/dir/14804066-34397855-9f5fbe/","mwtj,,"
读书毁了我,王强,9787208150034,",https://pan.baidu.com/s/1mwK11MsLf7JZSh5gGQMM3A,https://sobooks.ctfile.com/dir/14804066-34397849-113c07/","9goe,,"
语言表达的艺术,赵磊,9787518052882,",https://pan.baidu.com/s/1FzMtXTlJ2Uum68ZWzB6Ilg,https://sobooks.ctfile.com/dir/14804066-34397840-8806be/","ixp1,,"
鸟藏,老王子,9787541151187,",https://pan.baidu.com/s/1vP8ZPsRJ4kCCi64Rmcaz3Q,https://sobooks.ctfile.com/dir/14804066-34397846-fd66c1/","bulm,,"
中层领导力（共三册）,约翰・麦克斯维尔,9787539976549,",https://pan.baidu.com/s/17m6UTZmdZahL_9WHqCYqkA,https://sobooks.ctfile.com/dir/14804066-34384855-c9019e/","5s5w,,"
逻辑思维与诡辩,张晓芒,9787516821978,",https://pan.baidu.com/s/1jzSjJIBmtQKrqhHheuTMEg,https://sobooks.ctfile.com/dir/14804066-34384966-c68c2f/","cpvh,,"
隐公元年,熊逸,9787550251427,",https://pan.baidu.com/s/1YsooTLkrtuL-CnbnHomfcg,https://sobooks.ctfile.com/dir/14804066-34384837-1a2971/","lfa6,,"
玻利维亚日记,切・格瓦拉,9787532765270,",https://pan.baidu.com/s/1GeYoVJYM4H7ZKMHc-M6mKQ,https://sobooks.ctfile.com/dir/14804066-34384828-e6c9df/","qw1n,,"
乌合之众（作家榜经典文库）,古斯塔夫・勒庞,9787533951702,"https://590m.com/dir/14804066-34384816-52d16e,https://pan.baidu.com/s/1RxQVnX6fWW7IX2xLt27lgg",
人间词话（作家榜经典文库）,王国维,9787533949198,",https://pan.baidu.com/s/1eE-g2gDGg4d0gv4EYnJOGA,https://sobooks.ctfile.com/dir/14804066-34384810-65eae9/","uoiy,,"
打开：周濂的100堂西方哲学课,周濂,9787542666093,",https://pan.baidu.com/s/111rjxpz0KlaUk3hZvJ6Fbg,https://sobooks.ctfile.com/dir/14804066-34384771-b01eb6/","2yvl,,"
任正非传,孙力科,9787213078828,",https://pan.baidu.com/s/1BsOs22tgBOBImgoO0EE4lw,https://sobooks.ctfile.com/dir/14804066-34384714-ef77e7/","aj1l,,"
深蓝的故事,深蓝,9787513330763,",https://pan.baidu.com/s/1y_aj_ox0ZWTwukx6DkFxPw,https://sobooks.ctfile.com/dir/14804066-34378042-2b389e/","bxlw,,"
崩溃,克里斯・克利尔菲尔德/安德拉什・蒂尔克斯克,9787220111822,",https://pan.baidu.com/s/1V5RWSnsuwMSAt_R4Le_Fug,https://sobooks.ctfile.com/dir/14804066-34384738-9ea9d0/","kh4e,,"
每一个认真生活的人，都值得被认真对待,马叛/傅首尔/小岩井等,9787541140372,",https://pan.baidu.com/s/1oiIdwvNJY-fAAQaogAgDxg,https://sobooks.ctfile.com/dir/14804066-34384651-fe3541/","x913,,"
犹是深闺梦里人,井上三尺,9787550009097,",https://pan.baidu.com/s/1aV89F7Eepq5PmlA-Y4shdA,https://sobooks.ctfile.com/dir/14804066-34378057-d615d7/","4aqk,,"
单独中的洞见,张方宇,9787541148972,",https://pan.baidu.com/s/1NRSbAZ5PxYLoKIYKOxBO6Q,https://sobooks.ctfile.com/dir/14804066-34378030-4762c2/","1nmx,,"
从1到N：企业数字化生存指南,尤尔根・梅菲特/沙莎,9787313191304,",https://pan.baidu.com/s/1oW9kgqNmMm-5QyUnDo7Qog,https://sobooks.ctfile.com/dir/14804066-34378012-de01b0/","k3b5,,"
万寿寺,王小波,9787530216699,",https://pan.baidu.com/s/1VTPggMqEPA4NRqSAB-LNUQ,https://sobooks.ctfile.com/dir/14804066-34378006-2e65ae/","c1ae,,"
寻路中国,彼得・海斯勒,9787532752805,",https://pan.baidu.com/s/1OTaD7PKBcb8j8MXpqOeAMg,https://sobooks.ctfile.com/dir/14804066-34377973-193bf6/","v9a1,,"
幸福断舍离,格雷琴・鲁宾,9787508685977,",https://pan.baidu.com/s/1vn1h-HAolqfjJOT6d1pe7A,https://sobooks.ctfile.com/dir/14804066-34377967-ea5eea/","ng35,,"
里斯本之夜,埃里希・玛丽亚・雷马克,9787208122857,",https://pan.baidu.com/s/1RzhQZNiKuuFL8lpxWIbCxw,https://sobooks.ctfile.com/dir/14804066-34377946-f73541/","qr86,,"
西线无战事,埃里希・玛丽亚・雷马克,9787208128156,",https://pan.baidu.com/s/1xieC8Z69EJuFnC-5GIWqOQ,https://sobooks.ctfile.com/dir/14804066-34377940-27b368/","co8c,,"
黑色方尖碑,埃里希・玛丽亚・雷马克,9787208156005,",https://pan.baidu.com/s/1-ujQQehWt-U3Euu6EjLmKw,https://sobooks.ctfile.com/dir/14804066-34377949-26a4d5/","y743,,"
货币简史：从货币的起源到货币的未来,苗延波,9787511551580,",https://pan.baidu.com/s/1T5tZ4Sb4D5n-yoPr_r6uDw,https://sobooks.ctfile.com/dir/14804066-34378072-5714bd/","uiie,,"
网与石（套装共2册）,托马斯・沃尔夫,9787559403322,",https://pan.baidu.com/s/1fjzc4oj9ZBEyBumPfSdbsA,https://sobooks.ctfile.com/dir/14804066-34361855-907c46/","ucvn,,"
圣经与利剑,巴巴拉・塔奇曼,9787542664921,",https://pan.baidu.com/s/1oil4n9dsk7cdQ4xexs0oiQ,https://sobooks.ctfile.com/dir/14804066-34361831-50081d/","s41e,,"
五四的另一面,杨念群,9787208156463,",https://pan.baidu.com/s/1kk0x0MjD9SJI89S8dxFKOA,https://sobooks.ctfile.com/dir/14804066-34361828-f5e616/","j4ft,,"
没有终点的列车,劳拉・麦克维,9787508684208,",https://pan.baidu.com/s/1KAHg8xkiY8uaGh4mdlsJJQ,https://sobooks.ctfile.com/dir/14804066-34361807-630401/","ibx9,,"
用户的本质,史蒂文・范・贝莱格姆,9787508688442,",https://pan.baidu.com/s/1lSQodTamDRtlQLx2eQFV7Q,https://sobooks.ctfile.com/dir/14804066-34361798-83954e/","qstr,,"
如果能重来，我想做熊孩,左手韩,9787521200829,",https://pan.baidu.com/s/1PYWYN3ksBlFQm8geMTSXvA,https://sobooks.ctfile.com/dir/14804066-34355387-184976/","iu83,,"
寻找更明亮的天空,古尔瓦力・帕萨雷/娜德纳・古力,9787541147722,",https://pan.baidu.com/s/1t9AkohDSdHXcJ16DLv81ZQ,https://sobooks.ctfile.com/dir/14804066-34355381-498749/","r3y9,,"
人间失格（果麦经典）,太宰治,9787201132617,",https://pan.baidu.com/s/1bd4F4wS-SgkQvWJ9q4uV_Q,https://sobooks.ctfile.com/dir/14804066-34355408-f4194b/","v02c,,"
宇宙超度指南,李诞,9787541147401,",https://pan.baidu.com/s/1V6SesAbOEpJROOHMhcyk8A,https://sobooks.ctfile.com/dir/14804066-34355378-769dfb/","vj6r,,"
你有多强大，就有多温柔,王珣,9787555237327,",https://pan.baidu.com/s/1v3MEIUw8JNCQrABCur2HSA,https://sobooks.ctfile.com/dir/14804066-34342088-fb88f1/","eiut,,"
绿皮火车（精装增补图文版）,周云蓬,9787510835193,",https://pan.baidu.com/s/10FiXw0SHEzfHBQRZUisOyA,https://sobooks.ctfile.com/dir/14804066-34355303-26a036/","f7g8,,"
三毛典藏全集（14本套装）,三毛,9787530216545,"https://sobooks.ctfile.com/dir/14804066-34342103-7b0375/,https://pan.baidu.com/s/15lwWBUKr8I7vCt27CXRAEQ",
文案变现,叶小鱼,9787547313824,",https://pan.baidu.com/s/1I3WgAkl14LWWFrYbfKsIuA,https://sobooks.ctfile.com/dir/14804066-34342100-ac6043/","754q,,"
辛丰年音乐文集（套装共六册）,辛丰年,9787552315714,",https://pan.baidu.com/s/1OzW42-IaNuAx7g1hwdShFw,https://sobooks.ctfile.com/dir/14804066-34342097-b3a168/","f139,,"
女人不可以穷,正经婶儿,9787511360861,",https://pan.baidu.com/s/1T0HgwLr28WyK9uy3aVFp0g,https://sobooks.ctfile.com/dir/14804066-34342094-ea2d4f/","2xo7,,"
小野兽,艾明雅,9787533952563,",https://pan.baidu.com/s/1d9R4g9Ev-M2wL7tMnND5oQ,https://sobooks.ctfile.com/dir/14804066-34342091-1f3b12/","vacm,,"
企业生命周期,伊查克・爱迪思,9787300245157,",https://pan.baidu.com/s/1EWBeIyzxN8gtVqZTCXJ9Yw,https://sobooks.ctfile.com/dir/14804066-34342085-fc8400/","e5k4,,"
义和团和八国联军真相,邢超,9787515337494,",https://pan.baidu.com/s/1rXJmI1HJSqHcKIXDY9Qzjw,https://sobooks.ctfile.com/dir/14804066-34337754-604623/","w18k,,"
知识管理,尼克・米尔顿,9787115481290,",https://pan.baidu.com/s/1R8oU4742E5stKJdSOj1rLQ,https://sobooks.ctfile.com/dir/14804066-34342076-1cbbb0/","cihk,,"
高阶运营,龙共火火,9787115500090,",https://pan.baidu.com/s/1JYq4PMNgE1jstXP_6A24WQ,https://sobooks.ctfile.com/dir/14804066-34337721-29063d/","3ui9,,"
谁统治美国？公司富豪的胜利,威廉・多姆霍夫,9787513594202,",https://pan.baidu.com/s/1TH838CoBzK7-RkQInDZESQ,https://sobooks.ctfile.com/dir/14804066-34337706-d4a7cb/","0xiv,,"
德国极简史,詹姆斯・霍斯,9787540489120,",https://pan.baidu.com/s/1NjSeYZ_Mr6d0ix0QMrNKzA,https://sobooks.ctfile.com/dir/14804066-34337682-dfc333/","uawo,,"
人类酷刑简史,马克·P.唐纳利/丹尼尔·迪尔,9787505741508,",https://pan.baidu.com/s/1d3kgfQGy0czv9Q31CeFkKw,https://sobooks.ctfile.com/dir/14804066-34337646-7d1b3b/","951q,,"
故事与估值,阿斯沃斯・达摩达兰,9787508687452,",https://pan.baidu.com/s/1WApfhHgepfO19sovCiqnXA,https://sobooks.ctfile.com/dir/14804066-34337673-087df7/","w3p9,,"
"Red, White &amp; Royal Blue",Casey McQuiston,9781250316776,",https://pan.baidu.com/s/1vH-WapwayeX7FMba3yZpRQ,https://sobooks.ctfile.com/dir/14804066-34316298-1891c7/","lb7v,,"
三千年来谁铸币,王永生,9787508695167,",https://pan.baidu.com/s/1eDQUo0onHLRjk1dwDgpJZA,https://sobooks.ctfile.com/dir/14804066-34316289-f0bde5/","sxi5,,"
诺贝尔经济学奖的逻辑,阿夫纳・奥弗尔/加布里埃尔・索德伯格,9787508698427,",https://pan.baidu.com/s/1PAxkAhzsmrzgozZzCios9A,https://sobooks.ctfile.com/dir/14804066-34316292-07bcff/","j0f4,,"
在新疆,刘亮程,9787210096115,",https://pan.baidu.com/s/1Zpv4guM09qmn4gRDGuKVrw,https://sobooks.ctfile.com/dir/14804066-34316286-4e493a/","yk2p,,"
甲午战争,陈舜臣,9787514224146,",https://pan.baidu.com/s/11Mrey94zUus0Q9DeIhzv4g,https://sobooks.ctfile.com/dir/14804066-34316280-66859d/","q554,,"
高情商管理者的6个习惯,斯蒂芬E.科恩/文森特D.奥康奈尔,9787559629159,",https://pan.baidu.com/s/1l1_QsZOTxZUjm5wzpRHuTw,https://sobooks.ctfile.com/dir/14804066-34316274-7a6f2c/","0gw9,,"
时震,库尔特・冯内古特,9787559421517,",https://pan.baidu.com/s/1H2bt9LrpXnchJoY24hM8hQ,https://sobooks.ctfile.com/dir/14804066-34316283-448151/","cgb8,,"
滴血的大朝代,宗承灏,9787561393345,",https://pan.baidu.com/s/17OaCF1WGe2nudUe9VoOmLA,https://sobooks.ctfile.com/dir/14804066-34316271-c8d591/","vjq2,,"
半小时漫画唐诗,陈磊,9787559436184,",https://pan.baidu.com/s/109MDvE01hGO8rPO0R9RUVA,https://sobooks.ctfile.com/dir/14804066-34316262-e23bad/","ul58,,"
说文解字十二讲,万献初/刘会龙,9787101128581,",https://pan.baidu.com/s/1SXTyMNOkUbRrbkQOtJuiPg,https://sobooks.ctfile.com/dir/14804066-34316259-ed9965/","pvyv,,"
思维的艺术,延斯・森特根,9787544774253,",https://pan.baidu.com/s/1JLZ-V7CCCQfGo7VANofPSw,https://sobooks.ctfile.com/dir/14804066-34309476-29ed38/","rzan,,"
夜空总有最大密度的蓝色,最果夕日,9787208154506,",https://pan.baidu.com/s/1sQl0QePCBiYrqyjnwi5YHg,https://sobooks.ctfile.com/dir/14804066-34309473-c92821/","6t93,,"
温柔的正义,琳达・赫什曼,9787509391099,",https://pan.baidu.com/s/1P0ZYwD0_D3dlNBMAo0e2xQ,https://sobooks.ctfile.com/dir/14804066-34309467-56df18/","qf54,,"
制造汉武帝,辛德勇,9787108054180,",https://pan.baidu.com/s/1pBRS8vs7B4DCirVp4auIzQ,https://sobooks.ctfile.com/dir/14804066-34308993-da7393/","71kn,,"
匈奴史稿（增补版）,陈序经,9787559618238,",https://pan.baidu.com/s/1JOsbaHRHoNiTdymURg8v8w,https://sobooks.ctfile.com/dir/14804066-34308990-bf2f25/","wu39,,"
增强人类,海伦・帕帕扬尼斯,9787111594970,",https://pan.baidu.com/s/1DDWgEmN6BNSgaVg5bnRB1g,https://sobooks.ctfile.com/dir/14804066-34308984-db47d4/","gq1l,,"
天真的幽默家,老舍,9787533949358,",https://pan.baidu.com/s/1mmtlS7ZV-DDB53YOayXbBQ,https://sobooks.ctfile.com/dir/14804066-34308978-2c2ad9/","6hwo,,"
中国人的历史：诸神的踪迹,申赋渔,9787513327725,",https://pan.baidu.com/s/13E2_luDBS9edYLsFzFkjrw,https://sobooks.ctfile.com/dir/14804066-34284611-158303/","4ytz,,"
中国与中国人影像（增订版）,约翰・汤姆逊,9787549564880,",https://pan.baidu.com/s/1H29KJ2D1pbleC1pdPnbCBA,https://sobooks.ctfile.com/dir/14804066-34283426-701b5f/","syh3,,"
一代巨人：明末耶稣会士在中国的故事,邓恩,9787509763483,",https://pan.baidu.com/s/1xQRTFyiHoTFCDmrCMA_jxA,https://sobooks.ctfile.com/dir/14804066-34283492-cbd41e/","7gdh,,"
哲学的故事,威尔・杜兰特,9787513306331,"https://sobooks.ctfile.com/dir/14804066-34308954-1c1a32/,https://sobooks.lanzoui.com/b03mt4p2b,https://pan.baidu.com/s/1FAjYiKwg2kwksza48XjlwQ",
凿空,刘亮程,9787533952273,",https://pan.baidu.com/s/1jl0YPHBClXmdkH0_JDLrXQ,https://sobooks.ctfile.com/dir/14804066-34283423-fa2b30/","hw7n,,"
自信表达,兰迪・帕特森,9787111602972,",https://pan.baidu.com/s/1stG72F7YYIivwZMfaZUuoQ,https://sobooks.ctfile.com/dir/14804066-34283219-c17b18/","daxt,,"
瞩望新轴心时代,汤一介,9787511718495,",https://pan.baidu.com/s/12oPUVJ0b8ByWl_sI-hWUsQ,https://sobooks.ctfile.com/dir/14804066-34283216-00cf15/","67pn,,"
思维精进,赵帅/王姗姗 ,9787559624482,",https://pan.baidu.com/s/1ti_k2WVg152_DeYWBC6XzQ,https://sobooks.ctfile.com/dir/14804066-34283213-630e52/","gly7,,"
天人之际：薛仁明读《史记》,薛仁明,9787549589685,",https://pan.baidu.com/s/1HuMu8qnDuxcD5d964oiLBw,https://sobooks.ctfile.com/dir/14804066-34283159-a6baeb/","3lco,,"
数据的真相,约翰・H. 约翰逊/迈克・格鲁克,9787508689982,",https://pan.baidu.com/s/1TxrBDpso7OvMLL6KjZhzhw,https://sobooks.ctfile.com/dir/14804066-34283105-6f1294/","1lmo,,"
学会创新,罗德・贾金斯,9787300243023,",https://pan.baidu.com/s/1jvL6PvvSSc1Fgkjcod991Q,https://sobooks.ctfile.com/dir/14804066-34283117-5c372e/","zvoa,,"
危地马拉传说,米盖尔・安赫尔・阿斯图里亚斯,9787532770540,",https://pan.baidu.com/s/1RfoBXxpdjVw7V2-hlCMYbQ,https://sobooks.ctfile.com/dir/14804066-34282184-ae97b3/","2rmu,,"
小米哲学,杨宗勇,9787505746374,",https://pan.baidu.com/s/1mB7prfdY-J4ngNroaJIZNg,https://sobooks.ctfile.com/dir/14804066-34282169-c9b065/","kvpi,,"
玉米人,米盖尔・安赫尔・阿斯图里亚斯,9787532762293,",https://pan.baidu.com/s/1stLONqzdEJRJ7xwolH-97Q,https://sobooks.ctfile.com/dir/14804066-34282181-f7451e/","bxya,,"
总统先生,米盖尔・安赫尔・阿斯图里亚斯,9787532762385,",https://pan.baidu.com/s/1xtBxCd2CRQi2i5Dq5eJ7MQ,https://sobooks.ctfile.com/dir/14804066-34282178-9531c2/","1gkv,,"
念楼学短,锺叔河,9787535683397,",https://pan.baidu.com/s/1KxUl3D1n7qPenP0RaHjlBQ,https://sobooks.ctfile.com/dir/14804066-34282166-3045b6/","dpg0,,"
天真汉,伏尔泰,9787532775422,",https://pan.baidu.com/s/1cag_Mv5dP_N68qvu5lHIcA,https://sobooks.ctfile.com/dir/14804066-34282163-5dddf4/","q5u3,,"
一朵桔梗花,连城三纪彦,9787513314992,",https://pan.baidu.com/s/1NSwTGKYI-lswQpjs8NuCxw&shfl=sharepset,https://sobooks.ctfile.com/dir/14804066-34282160-d649ff/","9g6p,,"
与古为徒和娟娟发屋,白谦慎,9787549581702,",https://pan.baidu.com/s/1IjONVd4NRiK3wFf75AnE6g,https://sobooks.ctfile.com/dir/14804066-34282154-9ac6f4/","gqo5,,"
中世纪战争艺术史（第一卷）,查尔斯・威廉・欧曼,9787516817025,",https://pan.baidu.com/s/1I76Xnk4OynlH4X_XEFILDQ,https://sobooks.ctfile.com/dir/14804066-34282148-217913/","2hvi,,"
致命的倔强,邢超,9787515317229,",https://pan.baidu.com/s/1WiFxngcbbzd-itUfA0PMUA,https://sobooks.ctfile.com/dir/14804066-34282145-70bb34/","j8ld,,"
世界尽头是北京,绿妖,9787559813480,",https://pan.baidu.com/s/1SNtLmqeMV3B1d6Ll9QfISQ,https://sobooks.ctfile.com/dir/14804066-34279238-043315/","yn8a,,"
辛弃疾词集（词系列）,辛弃疾,9787532557103,",https://pan.baidu.com/s/1ChFWs7OIFTWPXM37wjooGg,https://sobooks.ctfile.com/dir/14804066-34279208-f340ee/","geys,,"
英国诗歌选集（珍藏版）（套装上下册）,王佐良等,9787532772384,",https://pan.baidu.com/s/195JDlsRb9Praeb2nIQ2iNg,https://sobooks.ctfile.com/dir/14804066-34279154-489421/","7or7,,"
伊本·赫勒敦,罗伯特・欧文,9787520132107,",https://pan.baidu.com/s/1VuPadQJc6D_K8JeLKlf6XQ,https://sobooks.ctfile.com/dir/14804066-34279109-456cde/","ynva,,"
中国历史常识,吕思勉,9787516818374,",https://pan.baidu.com/s/1kpWHfk4p6xSTtVF5eN29oA,https://sobooks.ctfile.com/dir/14804066-34279142-05d764/","jnow,,"
作家的灵感宝库,弗雷德・怀特,9787514220155,",https://pan.baidu.com/s/1LdRdM1QYRgUwkpm-FloLPQ,https://sobooks.ctfile.com/dir/14804066-34279106-66ecb6/","kxbu,,"
印度佛教史,平川彰,9787559621535,",https://pan.baidu.com/s/1Ot4rT1wbqF1tZLyGUEMbnA,https://sobooks.ctfile.com/dir/14804066-34279094-96cf29/","30s9,,"
危险地活着,汉斯・舒茨,9787513330930,",https://pan.baidu.com/s/11EOaalIwaIUtXkwJoJ538g,https://sobooks.ctfile.com/dir/14804066-34279049-b104a2/","zuze,,"
向日葵不开的夏天（红壳纪念版）,道尾秀介,9787513323253,",https://pan.baidu.com/s/1-qgV-nBiFjTHbUhFpZxFCg,https://sobooks.ctfile.com/dir/14804066-34279091-f83632/","dnmb,,"
曾国藩家书（果麦经典）,曾国藩,9787551817509,",https://pan.baidu.com/s/15TH7IELa8M-qqkzr5TXMGw,https://sobooks.ctfile.com/dir/14804066-34270836-63f6fd/","80eh,,"
菊与刀（精装插图版）,伊恩・布鲁马/鲁思・本尼迪克特,9787519300180,",https://pan.baidu.com/s/1AlPkPxqs7eowREaIDmJDIQ,https://sobooks.ctfile.com/dir/14804066-34270833-df2a31/","atej,,"
写作课,叶开,9787559809957,",https://pan.baidu.com/s/1VNyxy995Was_9aH6-AFLjQ,https://sobooks.ctfile.com/dir/14804066-34270824-cae482/","7hre,,"
我在现场,黄盈盈,9787203099512,",https://pan.baidu.com/s/1RSYjw5D7jDlsrzcz6ti1nA,https://sobooks.ctfile.com/dir/14804066-34270821-45cf46/","mbv3,,"
一叶秋,张大春,9787510870163,",https://pan.baidu.com/s/1FuFoFkLSxuOwbbUVbbaYqA,https://sobooks.ctfile.com/dir/14804066-34270815-921b05/","i6df,,"
万古云霄,陈之藩,9787101099393,",https://pan.baidu.com/s/1aeUZO6uGMZDrQRryN-kqbQ,https://sobooks.ctfile.com/dir/14804066-34270596-b74940/","rj9l,,"
制怒心理学,罗纳德・波特-埃弗隆,9787516820926,",https://pan.baidu.com/s/1KgInTobXSDnpSiLKbyPaaA,https://sobooks.ctfile.com/dir/14804066-34270578-a0f5e3/","pn5x,,"
成吉思汗,杰克・威泽弗德,9787511556516,",https://pan.baidu.com/s/17HmhSy4pI7QzAs9Iv_kc-A,https://sobooks.ctfile.com/dir/14804066-34270425-5fc275/","w3ym,,"
文明的崩塌,埃里克·H.克莱因,9787508691183,",https://pan.baidu.com/s/1L2RCgpYBMmqlH_qHYPNRPQ,https://sobooks.ctfile.com/dir/14804066-34270554-6aa262/","9df4,,"
一个人的村庄,刘亮程,9787210096085,",https://pan.baidu.com/s/1A6XgX0EQR_zl7tEF3EcwIQ,https://sobooks.ctfile.com/dir/14804066-34259343-4493d9/","kusr,,"
一阅千年,马克・科尔兰斯基,9787508683645,",https://pan.baidu.com/s/1IRtAkEPjYdD07UoBbYkKxQ,https://sobooks.ctfile.com/dir/14804066-34259307-2f8b8e/","4u28,,"
万物归一,君特・格拉斯,9787545530162,",https://pan.baidu.com/s/1JPCl4e6oEd8B6TisgV-Bdw,https://sobooks.ctfile.com/dir/14804066-34259292-3b6c91/","nq36,,"
以色列：一个民族的重生,丹尼尔・戈迪斯,9787213087981,",https://pan.baidu.com/s/1KLpiyQk9wSXobPeBZcZcjA,https://sobooks.ctfile.com/dir/14804066-34259256-ebd8db/","y108,,"
闪闪发光的人生,小川糸,9787540487683,",https://pan.baidu.com/s/1Wskjh4gJDwfa2VjOe01Gfg,https://sobooks.ctfile.com/dir/14804066-34259235-22a598/","5a9m,,"
破绽,刘天壮,9787544760041,",https://pan.baidu.com/s/1e77qfceiVx7WD17bwyYYOA,https://sobooks.ctfile.com/dir/14804066-34259226-b5532f/","o9ci,,"
万有引力之虹,托马斯・品钦,9787544707206,"https://sobooks.ctfile.com/dir/14804066-34259238-175af8,https://www.lanzoux.com/b03my7ueb,https://sobooks.cloud/2019/05/12680.epub",
北平无战事,刘和平,9787506376372,",https://pan.baidu.com/s/1IEUguEiFcQ-nWl6mK-47FA,https://sobooks.ctfile.com/dir/14804066-34254449-b170f3/","15o7,,"
被掩盖的原罪,爱德华・巴普蒂斯特,9787213091209,",https://pan.baidu.com/s/14RDvTiUQqi-nIpSOCWs_tg,https://sobooks.ctfile.com/dir/14804066-34254440-f2df72/","o4gz,,"
凹凸相对论,傅首尔/吴瑟斯,9787550268098,",https://pan.baidu.com/s/1DsNbuJ3qCxYseFmAyfxneA,https://sobooks.ctfile.com/dir/14804066-34254383-c9b35b/","v88l,,"
燕国八百年,彭华,9787101131796,",https://pan.baidu.com/s/1g1TwA8F6cAX1PeZndkWFSA,https://sobooks.ctfile.com/dir/14804066-34254347-359854/","5smc,,"
对岸的她,角田光代,9787208154490,"https://z701.com/d/14804066-34254377-73468e,https://sobooks.lanzoui.com/b03ntff5g,https://sobooks.cloud/2019/05/12670.epub","666888,2bkj,"
社会理论的核心问题,安东尼・吉登斯,9787532769544,",https://pan.baidu.com/s/1lbm8-4sfQUWojN93icVrEw,https://sobooks.ctfile.com/dir/14804066-34245980-48a4f8/","278o,,"
无情之战,约翰·W.道尔,9787508685861,",https://pan.baidu.com/s/1z7zoFpOANinGDFcn28-EcA,https://sobooks.ctfile.com/dir/14804066-34254260-3e535f/","xs8y,,"
